timestamp_utc,doppler_hz,snr_db
2026-01-19 01:02:00+00:00,0.15394418254975528,50.0
2026-01-19 01:03:00+00:00,0.20338131203072438,50.0
2026-01-19 01:04:00+00:00,0.27601015655328437,50.0
2026-01-19 01:05:00+00:00,0.3248477477891058,50.0
2026-01-19 01:06:00+00:00,0.3490838978441951,50.0
2026-01-19 01:07:00+00:00,0.36661724107109445,50.0
2026-01-19 01:08:00+00:00,0.38406151095853325,50.0
2026-01-19 01:09:00+00:00,0.40796276828480643,50.0
2026-01-19 01:10:00+00:00,0.4399786519343033,50.0
2026-01-19 01:11:00+00:00,0.4781380492212228,50.0
2026-01-19 01:12:00+00:00,0.5213336659878582,50.0
2026-01-19 01:13:00+00:00,0.492977207142895,50.0
2026-01-19 01:14:00+00:00,0.4712297604570869,50.0
2026-01-19 01:15:00+00:00,1.2666322020108876,50.0
2026-01-19 01:16:00+00:00,1.1775530284964604,50.0
2026-01-19 01:17:00+00:00,1.060436707373832,50.0
2026-01-19 01:18:00+00:00,0.9978831680146156,50.0
2026-01-19 01:19:00+00:00,0.9847612688803667,50.0
2026-01-19 01:20:00+00:00,1.0606447034886928,50.0
2026-01-19 01:21:00+00:00,1.1031561650000803,50.0
2026-01-19 01:22:00+00:00,1.13577307264955,50.0
2026-01-19 01:23:00+00:00,1.1312572615935466,50.0
2026-01-19 01:24:00+00:00,0.3030683012995488,50.0
2026-01-19 01:25:00+00:00,0.3036493894897263,50.0
2026-01-19 01:26:00+00:00,0.2990180351705884,50.0
2026-01-19 01:27:00+00:00,0.284382824391856,50.0
2026-01-19 01:28:00+00:00,0.2402926476762839,50.0
2026-01-19 01:29:00+00:00,0.1886177589027551,50.0
2026-01-19 01:30:00+00:00,0.1774949610191788,50.0
2026-01-19 01:31:00+00:00,0.1857731707548321,50.0
2026-01-19 01:32:00+00:00,0.215091486634314,50.0
2026-01-19 01:33:00+00:00,0.2302879907843062,50.0
2026-01-19 01:34:00+00:00,0.2386619245147873,50.0
2026-01-19 01:35:00+00:00,0.2334268882488938,50.0
2026-01-19 01:36:00+00:00,0.1992106318895333,50.0
2026-01-19 01:37:00+00:00,0.1702333192137189,50.0
2026-01-19 01:38:00+00:00,0.1380915604586226,50.0
2026-01-19 01:39:00+00:00,0.0885184568653075,50.0
2026-01-19 01:40:00+00:00,0.0816175462340019,50.0
2026-01-19 01:41:00+00:00,0.0533206829453135,50.0
2026-01-19 01:42:00+00:00,0.0368120051427768,50.0
2026-01-19 01:43:00+00:00,0.0364534652169825,50.0
2026-01-19 01:44:00+00:00,0.0026506262228698,50.0
2026-01-19 01:45:00+00:00,0.0062134267591748,50.0
2026-01-19 01:46:00+00:00,0.0055636966666164,50.0
2026-01-19 01:47:00+00:00,0.0102496872059287,50.0
2026-01-19 01:48:00+00:00,-0.0095569926999471,50.0
2026-01-19 01:49:00+00:00,0.0194309629438704,50.0
2026-01-19 01:50:00+00:00,0.035772197475364,50.0
2026-01-19 01:51:00+00:00,0.0137387083046338,50.0
2026-01-19 01:52:00+00:00,-0.0562704426151321,50.0
2026-01-19 01:53:00+00:00,-0.117652648971278,50.0
2026-01-19 01:54:00+00:00,-0.1692180941196835,50.0
2026-01-19 01:55:00+00:00,-0.1628052649166541,50.0
2026-01-19 01:56:00+00:00,-0.2566869190147973,50.0
2026-01-19 01:57:00+00:00,-0.296770717715367,50.0
2026-01-19 01:58:00+00:00,-0.3827849665035084,50.0
2026-01-19 01:59:00+00:00,-0.2207853799672792,50.0
2026-01-19 02:00:00+00:00,-0.3275480971008985,50.0
2026-01-19 02:01:00+00:00,-0.3664000436268758,50.0
2026-01-19 02:02:00+00:00,-0.3664000436268758,50.0
2026-01-19 02:03:00+00:00,-0.3664000436268758,50.0
